employee_id,skill_id,skill_name,proficiency,years_experience,last_used_date
EMP1518,SKL012,Deep Learning,Beginner,12,2025-02-19
EMP1518,SKL031,Adaptability,Intermediate,4,2025-07-18
EMP1518,SKL020,Business Analysis,Beginner,12,2025-03-18
EMP1519,SKL003,JavaScript,Advanced,1,2024-07-26
EMP1519,SKL027,Problem Solving,Advanced,1,2024-02-25
EMP1519,SKL031,Adaptability,Beginner,1,2025-07-25
EMP1519,SKL002,Java,Intermediate,1,2025-03-31
EMP1519,SKL017,Agile,Advanced,1,2025-10-25
EMP1519,SKL009,AWS,Intermediate,1,2024-05-19
EMP1519,SKL011,Machine Learning,Beginner,1,2024-09-02
EMP1519,SKL020,Business Analysis,Intermediate,1,2024-09-30
EMP1519,SKL025,Communication,Intermediate,1,2025-01-09
EMP1519,SKL030,Time Management,Beginner,1,2024-11-30
EMP1519,SKL026,Team Collaboration,Expert,0,2025-01-01
EMP1520,SKL029,Creativity,Beginner,5,2024-12-28
EMP1520,SKL020,Business Analysis,Advanced,1,2024-11-26
EMP1520,SKL024,Leadership,Beginner,9,2024-12-27
EMP1520,SKL002,Java,Intermediate,4,2024-12-30
EMP1520,SKL013,Data Analysis,Beginner,2,2025-08-09
EMP1520,SKL028,Critical Thinking,Advanced,8,2024-05-06
EMP1520,SKL008,Kubernetes,Beginner,3,2024-09-03
EMP1520,SKL021,Stakeholder Management,Expert,2,2024-01-13
EMP1520,SKL022,Financial Modeling,Intermediate,12,2025-02-03
EMP1520,SKL030,Time Management,Beginner,13,2025-05-18
EMP1520,SKL027,Problem Solving,Advanced,11,2024-10-02
EMP1521,SKL024,Leadership,Beginner,1,2024-12-23
EMP1521,SKL009,AWS,Beginner,2,2025-01-31
EMP1521,SKL018,Scrum,Advanced,0,2025-07-05
EMP1521,SKL016,Project Management,Beginner,0,2025-05-01
EMP1521,SKL007,Docker,Advanced,1,2025-08-01
EMP1521,SKL017,Agile,Intermediate,0,2025-06-13
EMP1521,SKL028,Critical Thinking,Intermediate,2,2024-04-28
EMP1521,SKL015,CI/CD,Beginner,1,2025-05-09
EMP1521,SKL004,SQL,Beginner,0,2024-01-16
EMP1522,SKL021,Stakeholder Management,Beginner,13,2024-05-10
EMP1522,SKL024,Leadership,Beginner,1,2024-08-16
EMP1522,SKL017,Agile,Advanced,7,2023-11-12
EMP1522,SKL008,Kubernetes,Advanced,5,2024-04-15
EMP1522,SKL010,Azure,Beginner,14,2025-08-31
EMP1522,SKL026,Team Collaboration,Expert,3,2023-11-23
EMP1522,SKL003,JavaScript,Beginner,13,2024-08-17
EMP1522,SKL031,Adaptability,Advanced,2,2025-01-16
EMP1522,SKL006,Node.js,Beginner,2,2024-11-12
EMP1523,SKL030,Time Management,Expert,0,2024-02-21
EMP1523,SKL020,Business Analysis,Expert,0,2025-10-25
EMP1523,SKL029,Creativity,Beginner,3,2024-02-03
EMP1523,SKL028,Critical Thinking,Beginner,5,2023-12-26
EMP1523,SKL025,Communication,Advanced,0,2025-10-17
EMP1523,SKL014,Git,Advanced,5,2024-08-07
EMP1523,SKL027,Problem Solving,Beginner,3,2024-08-16
EMP1523,SKL006,Node.js,Intermediate,4,2025-08-30
EMP1523,SKL015,CI/CD,Expert,0,2025-08-30
EMP1523,SKL026,Team Collaboration,Advanced,5,2025-09-13
EMP1523,SKL016,Project Management,Expert,1,2025-07-06
EMP1524,SKL028,Critical Thinking,Advanced,14,2025-08-07
EMP1524,SKL027,Problem Solving,Advanced,3,2024-02-26
EMP1524,SKL023,Market Research,Beginner,8,2024-06-25
EMP1524,SKL007,Docker,Intermediate,4,2024-11-01
EMP1524,SKL020,Business Analysis,Advanced,8,2024-02-29
EMP1524,SKL006,Node.js,Expert,10,2025-08-19
EMP1524,SKL030,Time Management,Advanced,11,2025-09-02
EMP1524,SKL031,Adaptability,Expert,4,2025-01-11
EMP1525,SKL007,Docker,Advanced,0,2025-11-02
EMP1525,SKL020,Business Analysis,Advanced,11,2025-10-19
EMP1525,SKL004,SQL,Intermediate,2,2024-10-02
EMP1525,SKL003,JavaScript,Expert,11,2024-05-16
EMP1525,SKL013,Data Analysis,Beginner,7,2024-04-21
EMP1525,SKL002,Java,Advanced,3,2025-08-13
EMP1525,SKL001,Python,Expert,12,2024-05-02
EMP1526,SKL024,Leadership,Beginner,0,2023-12-23
EMP1526,SKL009,AWS,Beginner,0,2025-06-12
EMP1526,SKL028,Critical Thinking,Intermediate,0,2024-02-25
EMP1526,SKL012,Deep Learning,Intermediate,0,2024-02-09
EMP1526,SKL006,Node.js,Intermediate,1,2025-05-03
EMP1526,SKL031,Adaptability,Intermediate,0,2025-05-09
EMP1526,SKL010,Azure,Beginner,0,2024-02-29
EMP1526,SKL019,Product Strategy,Advanced,0,2024-08-29
EMP1526,SKL014,Git,Beginner,1,2025-06-01
EMP1526,SKL001,Python,Advanced,0,2023-11-30
EMP1526,SKL011,Machine Learning,Beginner,1,2025-05-03
EMP1527,SKL010,Azure,Expert,8,2024-10-04
EMP1527,SKL021,Stakeholder Management,Intermediate,3,2024-08-24
EMP1527,SKL017,Agile,Advanced,1,2023-12-22
EMP1527,SKL013,Data Analysis,Advanced,9,2025-05-07
EMP1527,SKL007,Docker,Advanced,6,2024-01-31
EMP1527,SKL004,SQL,Intermediate,8,2025-04-07
EMP1527,SKL024,Leadership,Beginner,9,2025-02-03
EMP1527,SKL029,Creativity,Expert,9,2024-01-06
EMP1527,SKL014,Git,Intermediate,1,2024-11-14
EMP1527,SKL027,Problem Solving,Intermediate,8,2025-08-21
EMP1528,SKL002,Java,Beginner,14,2025-02-13
EMP1528,SKL024,Leadership,Intermediate,9,2025-09-16
EMP1528,SKL019,Product Strategy,Expert,9,2024-03-11
EMP1528,SKL016,Project Management,Expert,2,2023-12-03
EMP1528,SKL012,Deep Learning,Beginner,5,2024-03-03
EMP1528,SKL001,Python,Beginner,7,2024-08-19
EMP1528,SKL027,Problem Solving,Advanced,13,2024-02-27
EMP1528,SKL014,Git,Beginner,11,2024-01-10
EMP1528,SKL020,Business Analysis,Beginner,9,2024-05-18
EMP1529,SKL016,Project Management,Expert,6,2024-01-08
EMP1529,SKL008,Kubernetes,Expert,10,2023-11-19
EMP1529,SKL009,AWS,Intermediate,7,2025-01-25
EMP1529,SKL031,Adaptability,Beginner,8,2025-08-16
EMP1529,SKL030,Time Management,Intermediate,10,2025-08-03
EMP1529,SKL007,Docker,Intermediate,1,2024-09-28
EMP1529,SKL012,Deep Learning,Beginner,0,2024-03-05
EMP1529,SKL010,Azure,Expert,11,2025-06-26
EMP1529,SKL001,Python,Expert,13,2024-03-30
EMP1529,SKL027,Problem Solving,Intermediate,15,2024-11-08
EMP1529,SKL013,Data Analysis,Beginner,0,2025-06-09
EMP1530,SKL002,Java,Beginner,15,2024-02-26
EMP1530,SKL005,React,Beginner,8,2025-06-13
EMP1530,SKL003,JavaScript,Intermediate,3,2024-12-23
EMP1530,SKL006,Node.js,Expert,15,2025-05-05
EMP1530,SKL021,Stakeholder Management,Expert,4,2024-06-29
EMP1531,SKL009,AWS,Advanced,7,2024-11-09
EMP1531,SKL020,Business Analysis,Advanced,2,2024-09-24
EMP1531,SKL007,Docker,Expert,4,2025-05-24
EMP1531,SKL019,Product Strategy,Advanced,12,2024-07-29
EMP1531,SKL006,Node.js,Beginner,3,2024-10-19
EMP1531,SKL025,Communication,Advanced,6,2025-07-08
EMP1531,SKL002,Java,Expert,4,2025-03-24
EMP1531,SKL016,Project Management,Beginner,7,2025-05-03
EMP1531,SKL027,Problem Solving,Beginner,8,2023-11-20
EMP1532,SKL018,Scrum,Advanced,0,2024-06-19
EMP1532,SKL020,Business Analysis,Expert,0,2024-02-04
EMP1532,SKL024,Leadership,Expert,1,2024-03-10
EMP1532,SKL010,Azure,Intermediate,1,2023-12-26
EMP1532,SKL028,Critical Thinking,Advanced,3,2025-09-24
EMP1532,SKL002,Java,Beginner,0,2025-03-23
EMP1532,SKL021,Stakeholder Management,Intermediate,0,2023-12-04
EMP1532,SKL026,Team Collaboration,Advanced,4,2025-02-21
EMP1532,SKL027,Problem Solving,Beginner,1,2025-06-15
EMP1533,SKL018,Scrum,Beginner,12,2024-03-23
EMP1533,SKL024,Leadership,Beginner,4,2024-12-04
EMP1533,SKL013,Data Analysis,Beginner,1,2024-03-13
EMP1534,SKL009,AWS,Intermediate,4,2023-11-18
EMP1534,SKL007,Docker,Beginner,2,2024-09-12
EMP1534,SKL015,CI/CD,Advanced,4,2025-08-17
EMP1535,SKL006,Node.js,Expert,12,2024-10-04
EMP1535,SKL024,Leadership,Expert,9,2025-04-21
EMP1535,SKL014,Git,Beginner,6,2025-09-20
EMP1535,SKL031,Adaptability,Expert,14,2024-10-27
EMP1536,SKL019,Product Strategy,Expert,4,2025-01-13
EMP1536,SKL011,Machine Learning,Beginner,14,2025-05-15
EMP1536,SKL029,Creativity,Beginner,3,2025-08-15
EMP1536,SKL014,Git,Advanced,11,2024-05-28
EMP1536,SKL010,Azure,Intermediate,4,2025-10-23
EMP1537,SKL010,Azure,Expert,4,2025-01-27
EMP1537,SKL018,Scrum,Expert,5,2024-12-03
EMP1537,SKL020,Business Analysis,Expert,4,2024-07-04
EMP1537,SKL001,Python,Advanced,10,2025-05-13
EMP1537,SKL015,CI/CD,Intermediate,4,2024-05-04
EMP1537,SKL028,Critical Thinking,Expert,0,2024-10-04
EMP1538,SKL026,Team Collaboration,Intermediate,11,2025-11-02
EMP1538,SKL016,Project Management,Advanced,6,2024-03-10
EMP1538,SKL002,Java,Beginner,12,2024-06-08
EMP1539,SKL006,Node.js,Beginner,6,2024-01-20
EMP1539,SKL022,Financial Modeling,Expert,0,2024-12-19
EMP1539,SKL014,Git,Beginner,10,2024-08-29
EMP1539,SKL009,AWS,Advanced,9,2024-02-15
EMP1539,SKL023,Market Research,Intermediate,6,2025-06-09
EMP1539,SKL020,Business Analysis,Advanced,6,2024-04-22
EMP1539,SKL008,Kubernetes,Beginner,11,2024-09-16
EMP1539,SKL025,Communication,Advanced,0,2025-03-04
EMP1539,SKL002,Java,Advanced,2,2023-12-23
EMP1539,SKL021,Stakeholder Management,Beginner,10,2024-04-28
EMP1539,SKL001,Python,Advanced,5,2024-09-09
EMP1540,SKL007,Docker,Expert,0,2024-03-31
EMP1540,SKL012,Deep Learning,Intermediate,1,2025-08-09
EMP1540,SKL021,Stakeholder Management,Intermediate,9,2025-06-11
EMP1540,SKL030,Time Management,Intermediate,7,2025-01-17
EMP1540,SKL010,Azure,Beginner,0,2025-02-21
EMP1540,SKL003,JavaScript,Intermediate,9,2025-08-24
EMP1540,SKL027,Problem Solving,Intermediate,3,2024-01-08
EMP1540,SKL001,Python,Expert,6,2025-08-05
EMP1540,SKL011,Machine Learning,Intermediate,6,2025-04-30
EMP1540,SKL009,AWS,Advanced,6,2024-11-07
EMP1540,SKL008,Kubernetes,Beginner,2,2024-11-14
EMP1541,SKL002,Java,Expert,10,2024-07-10
EMP1541,SKL012,Deep Learning,Beginner,6,2025-03-30
EMP1541,SKL007,Docker,Beginner,12,2025-03-22
EMP1541,SKL023,Market Research,Expert,6,2024-09-19
EMP1541,SKL026,Team Collaboration,Beginner,2,2025-08-13
EMP1541,SKL030,Time Management,Advanced,9,2024-08-31
EMP1541,SKL031,Adaptability,Expert,2,2024-03-17
EMP1541,SKL004,SQL,Advanced,6,2023-12-22
EMP1542,SKL024,Leadership,Expert,7,2025-07-25
EMP1542,SKL008,Kubernetes,Intermediate,0,2024-08-24
EMP1542,SKL018,Scrum,Advanced,2,2025-03-26
EMP1542,SKL025,Communication,Beginner,7,2024-10-04
EMP1542,SKL001,Python,Advanced,0,2024-04-09
EMP1542,SKL016,Project Management,Advanced,0,2024-06-06
EMP1543,SKL017,Agile,Beginner,11,2024-02-02
EMP1543,SKL019,Product Strategy,Expert,9,2024-01-30
EMP1543,SKL028,Critical Thinking,Expert,11,2024-01-09
EMP1543,SKL016,Project Management,Expert,10,2024-08-17
EMP1543,SKL024,Leadership,Intermediate,0,2025-02-20
EMP1543,SKL008,Kubernetes,Beginner,9,2025-07-06
EMP1543,SKL002,Java,Expert,3,2025-08-28
EMP1543,SKL029,Creativity,Beginner,10,2024-07-27
EMP1543,SKL026,Team Collaboration,Intermediate,11,2023-12-01
EMP1543,SKL023,Market Research,Advanced,6,2024-05-14
EMP1543,SKL018,Scrum,Expert,5,2024-06-16
EMP1543,SKL022,Financial Modeling,Intermediate,8,2024-03-15
EMP1544,SKL027,Problem Solving,Intermediate,8,2025-01-03
EMP1544,SKL010,Azure,Intermediate,3,2024-01-31
EMP1544,SKL026,Team Collaboration,Advanced,3,2023-12-30
EMP1544,SKL024,Leadership,Advanced,9,2024-04-22
EMP1544,SKL021,Stakeholder Management,Beginner,11,2025-02-15
EMP1544,SKL023,Market Research,Beginner,10,2023-11-18
EMP1544,SKL004,SQL,Beginner,10,2025-06-19
EMP1544,SKL028,Critical Thinking,Beginner,0,2025-10-16
EMP1544,SKL011,Machine Learning,Advanced,0,2024-07-07
EMP1544,SKL029,Creativity,Intermediate,4,2024-04-03
EMP1544,SKL031,Adaptability,Expert,6,2025-01-11
EMP1544,SKL019,Product Strategy,Advanced,9,2024-04-14
EMP1545,SKL012,Deep Learning,Expert,1,2025-03-19
EMP1545,SKL029,Creativity,Advanced,1,2025-10-31
EMP1545,SKL023,Market Research,Beginner,1,2023-12-05
EMP1546,SKL015,CI/CD,Advanced,1,2024-05-14
EMP1546,SKL016,Project Management,Expert,2,2024-06-06
EMP1546,SKL010,Azure,Intermediate,1,2024-01-15
EMP1546,SKL023,Market Research,Intermediate,10,2025-01-25
EMP1546,SKL021,Stakeholder Management,Advanced,9,2025-01-21
EMP1546,SKL026,Team Collaboration,Expert,2,2023-12-14
EMP1546,SKL019,Product Strategy,Expert,12,2025-01-20
EMP1546,SKL020,Business Analysis,Expert,1,2025-07-15
EMP1546,SKL025,Communication,Advanced,10,2024-11-19
EMP1546,SKL003,JavaScript,Advanced,2,2023-12-15
EMP1546,SKL030,Time Management,Beginner,6,2023-12-17
EMP1546,SKL027,Problem Solving,Advanced,8,2024-07-11
EMP1547,SKL011,Machine Learning,Intermediate,0,2024-01-21
EMP1547,SKL022,Financial Modeling,Beginner,3,2024-07-06
EMP1547,SKL008,Kubernetes,Advanced,0,2023-11-16
EMP1547,SKL029,Creativity,Advanced,3,2024-08-13
EMP1548,SKL024,Leadership,Intermediate,8,2025-06-15
EMP1548,SKL026,Team Collaboration,Beginner,8,2024-06-16
EMP1548,SKL016,Project Management,Advanced,6,2024-09-14
EMP1548,SKL003,JavaScript,Expert,11,2024-12-02
EMP1548,SKL006,Node.js,Beginner,8,2024-04-09
EMP1548,SKL014,Git,Intermediate,14,2024-07-11
EMP1548,SKL004,SQL,Beginner,2,2025-06-15
EMP1548,SKL031,Adaptability,Beginner,11,2024-09-08
EMP1549,SKL011,Machine Learning,Intermediate,2,2025-05-26
EMP1549,SKL003,JavaScript,Beginner,5,2024-08-12
EMP1549,SKL008,Kubernetes,Expert,5,2024-02-18
EMP1549,SKL018,Scrum,Expert,4,2025-05-08
EMP1549,SKL012,Deep Learning,Intermediate,2,2025-04-17
EMP1549,SKL014,Git,Advanced,5,2024-01-24
EMP1549,SKL017,Agile,Advanced,5,2024-07-24
EMP1549,SKL025,Communication,Beginner,4,2024-09-21
EMP1549,SKL020,Business Analysis,Advanced,3,2025-10-06
EMP1549,SKL010,Azure,Beginner,0,2025-06-07
EMP1550,SKL006,Node.js,Expert,0,2024-12-05
EMP1550,SKL019,Product Strategy,Intermediate,4,2024-01-27
EMP1550,SKL012,Deep Learning,Advanced,11,2024-12-04
EMP1550,SKL002,Java,Advanced,11,2025-07-29
EMP1550,SKL004,SQL,Intermediate,12,2025-07-04
EMP1550,SKL007,Docker,Advanced,13,2024-03-05
EMP1550,SKL008,Kubernetes,Intermediate,0,2023-11-28
EMP1550,SKL026,Team Collaboration,Advanced,8,2025-02-08
EMP1550,SKL022,Financial Modeling,Beginner,15,2025-07-20
EMP1550,SKL024,Leadership,Expert,0,2024-09-01
EMP1550,SKL005,React,Expert,14,2024-11-14
EMP1551,SKL020,Business Analysis,Expert,1,2025-02-07
EMP1551,SKL017,Agile,Expert,9,2025-09-14
EMP1551,SKL007,Docker,Intermediate,12,2025-09-01
EMP1551,SKL015,CI/CD,Intermediate,3,2023-12-09
EMP1551,SKL005,React,Expert,3,2024-06-22
EMP1551,SKL010,Azure,Advanced,5,2024-03-14
EMP1551,SKL002,Java,Beginner,8,2024-03-06
EMP1551,SKL019,Product Strategy,Advanced,9,2025-04-23
EMP1551,SKL028,Critical Thinking,Expert,2,2024-11-03
EMP1551,SKL006,Node.js,Advanced,11,2024-01-10
EMP1552,SKL002,Java,Expert,1,2025-09-27
EMP1552,SKL020,Business Analysis,Beginner,4,2025-03-10
EMP1552,SKL026,Team Collaboration,Intermediate,4,2024-01-21
EMP1552,SKL021,Stakeholder Management,Advanced,2,2025-05-21
EMP1552,SKL013,Data Analysis,Intermediate,6,2024-05-07
EMP1553,SKL007,Docker,Expert,12,2025-09-26
EMP1553,SKL014,Git,Intermediate,4,2024-04-25
EMP1553,SKL031,Adaptability,Intermediate,1,2025-07-29
EMP1554,SKL027,Problem Solving,Beginner,10,2025-04-22
EMP1554,SKL012,Deep Learning,Beginner,13,2025-04-01
EMP1554,SKL004,SQL,Advanced,8,2024-02-27
EMP1554,SKL014,Git,Intermediate,15,2025-06-29
EMP1554,SKL019,Product Strategy,Expert,14,2025-05-21
EMP1554,SKL024,Leadership,Advanced,6,2024-03-14
EMP1554,SKL029,Creativity,Beginner,6,2024-12-03
EMP1554,SKL015,CI/CD,Beginner,5,2024-12-15
EMP1554,SKL002,Java,Beginner,8,2025-05-29
EMP1554,SKL006,Node.js,Intermediate,15,2025-02-24
EMP1554,SKL007,Docker,Beginner,12,2025-03-29
EMP1555,SKL016,Project Management,Advanced,2,2024-12-20
EMP1555,SKL026,Team Collaboration,Beginner,4,2025-11-01
EMP1555,SKL030,Time Management,Beginner,9,2025-06-29
EMP1555,SKL027,Problem Solving,Intermediate,2,2024-08-01
EMP1556,SKL013,Data Analysis,Expert,2,2024-10-22
EMP1556,SKL026,Team Collaboration,Advanced,1,2025-07-12
EMP1556,SKL004,SQL,Expert,0,2024-02-19
EMP1556,SKL027,Problem Solving,Expert,0,2024-07-30
EMP1556,SKL028,Critical Thinking,Intermediate,1,2024-06-22
EMP1556,SKL025,Communication,Beginner,0,2024-08-15
EMP1556,SKL015,CI/CD,Beginner,1,2025-03-08
EMP1556,SKL031,Adaptability,Expert,1,2025-09-04
EMP1557,SKL020,Business Analysis,Advanced,3,2025-11-09
EMP1557,SKL016,Project Management,Intermediate,6,2024-10-09
EMP1557,SKL002,Java,Expert,9,2023-12-11
EMP1557,SKL007,Docker,Intermediate,2,2025-10-01
EMP1557,SKL013,Data Analysis,Advanced,13,2025-05-16
EMP1557,SKL011,Machine Learning,Advanced,3,2025-07-03
EMP1557,SKL019,Product Strategy,Intermediate,10,2025-04-23
EMP1557,SKL030,Time Management,Advanced,7,2024-09-06
EMP1557,SKL004,SQL,Advanced,6,2024-05-13
EMP1558,SKL016,Project Management,Advanced,2,2024-04-20
EMP1558,SKL027,Problem Solving,Advanced,0,2025-02-26
EMP1558,SKL002,Java,Beginner,4,2025-02-23
EMP1558,SKL029,Creativity,Intermediate,6,2024-01-07
EMP1558,SKL021,Stakeholder Management,Beginner,5,2024-03-07
EMP1558,SKL024,Leadership,Expert,6,2025-01-23
EMP1558,SKL001,Python,Expert,1,2025-03-11
EMP1558,SKL007,Docker,Advanced,0,2024-11-30
EMP1558,SKL031,Adaptability,Intermediate,3,2024-01-24
EMP1559,SKL015,CI/CD,Beginner,8,2025-07-27
EMP1559,SKL017,Agile,Advanced,11,2023-11-21
EMP1559,SKL008,Kubernetes,Beginner,11,2024-02-28
EMP1559,SKL024,Leadership,Intermediate,10,2025-06-27
EMP1559,SKL019,Product Strategy,Intermediate,7,2025-09-16
EMP1559,SKL026,Team Collaboration,Intermediate,9,2024-07-07
EMP1559,SKL030,Time Management,Intermediate,12,2025-01-07
EMP1559,SKL001,Python,Beginner,2,2025-09-13
EMP1560,SKL021,Stakeholder Management,Intermediate,10,2025-07-21
EMP1560,SKL029,Creativity,Intermediate,14,2025-07-08
EMP1560,SKL003,JavaScript,Expert,13,2025-10-05
EMP1560,SKL012,Deep Learning,Advanced,6,2024-01-16
EMP1560,SKL030,Time Management,Intermediate,8,2024-12-01
EMP1560,SKL010,Azure,Advanced,0,2024-01-22
EMP1560,SKL027,Problem Solving,Beginner,8,2024-10-28
EMP1560,SKL025,Communication,Beginner,8,2024-07-10
EMP1560,SKL023,Market Research,Expert,12,2024-03-20
EMP1560,SKL017,Agile,Expert,14,2025-11-04
EMP1561,SKL007,Docker,Expert,10,2024-06-26
EMP1561,SKL011,Machine Learning,Expert,11,2024-03-14
EMP1561,SKL031,Adaptability,Advanced,6,2024-01-01
EMP1561,SKL021,Stakeholder Management,Advanced,4,2024-06-14
EMP1561,SKL009,AWS,Beginner,11,2025-01-30
EMP1561,SKL014,Git,Beginner,2,2024-08-18
EMP1561,SKL027,Problem Solving,Intermediate,12,2024-08-10
EMP1562,SKL023,Market Research,Intermediate,9,2024-01-18
EMP1562,SKL022,Financial Modeling,Beginner,7,2024-01-04
EMP1562,SKL009,AWS,Expert,9,2024-03-28
EMP1562,SKL008,Kubernetes,Beginner,0,2025-05-14
EMP1562,SKL019,Product Strategy,Expert,11,2025-07-01
EMP1563,SKL022,Financial Modeling,Beginner,11,2024-11-01
EMP1563,SKL007,Docker,Beginner,0,2024-05-28
EMP1563,SKL006,Node.js,Advanced,7,2024-11-11
EMP1563,SKL009,AWS,Advanced,9,2024-05-26
EMP1563,SKL016,Project Management,Advanced,7,2025-06-24
EMP1563,SKL014,Git,Beginner,7,2025-09-20
EMP1563,SKL026,Team Collaboration,Advanced,3,2024-10-18
EMP1564,SKL018,Scrum,Beginner,4,2025-03-29
EMP1564,SKL009,AWS,Intermediate,4,2025-10-27
EMP1564,SKL021,Stakeholder Management,Expert,4,2024-02-27
EMP1564,SKL012,Deep Learning,Expert,2,2025-11-08
EMP1564,SKL008,Kubernetes,Expert,2,2024-02-14
EMP1564,SKL004,SQL,Intermediate,4,2025-01-24
EMP1564,SKL006,Node.js,Expert,5,2024-11-23
EMP1564,SKL023,Market Research,Intermediate,1,2023-12-10
EMP1564,SKL002,Java,Expert,5,2024-08-18
EMP1565,SKL024,Leadership,Intermediate,1,2025-09-07
EMP1565,SKL023,Market Research,Beginner,5,2024-06-19
EMP1565,SKL015,CI/CD,Beginner,9,2024-09-16
EMP1565,SKL018,Scrum,Beginner,10,2024-09-22
EMP1565,SKL028,Critical Thinking,Advanced,9,2025-09-05
EMP1566,SKL019,Product Strategy,Expert,14,2025-03-05
EMP1566,SKL022,Financial Modeling,Beginner,14,2025-10-22
EMP1566,SKL013,Data Analysis,Intermediate,11,2025-04-21
EMP1566,SKL010,Azure,Expert,5,2024-02-18
EMP1567,SKL024,Leadership,Advanced,0,2024-10-17
EMP1567,SKL008,Kubernetes,Intermediate,0,2024-08-20
EMP1567,SKL015,CI/CD,Beginner,0,2024-12-12
EMP1568,SKL013,Data Analysis,Beginner,10,2025-08-27
EMP1568,SKL024,Leadership,Intermediate,1,2025-03-09
EMP1568,SKL014,Git,Advanced,4,2024-07-10
EMP1568,SKL028,Critical Thinking,Expert,3,2024-08-26
EMP1568,SKL029,Creativity,Expert,7,2024-01-13
EMP1568,SKL011,Machine Learning,Intermediate,4,2025-04-22
EMP1568,SKL004,SQL,Advanced,7,2024-09-25
EMP1568,SKL020,Business Analysis,Expert,5,2024-12-06
EMP1568,SKL015,CI/CD,Intermediate,5,2024-10-24
EMP1568,SKL021,Stakeholder Management,Beginner,12,2024-06-01
EMP1569,SKL005,React,Expert,3,2025-09-21
EMP1569,SKL011,Machine Learning,Intermediate,8,2025-09-20
EMP1569,SKL017,Agile,Expert,8,2025-04-23
EMP1569,SKL029,Creativity,Advanced,6,2023-12-13
EMP1569,SKL012,Deep Learning,Beginner,0,2025-03-06
EMP1569,SKL007,Docker,Expert,7,2025-03-24
EMP1570,SKL029,Creativity,Intermediate,0,2023-12-24
EMP1570,SKL031,Adaptability,Advanced,0,2025-06-07
EMP1570,SKL027,Problem Solving,Expert,0,2025-07-16
EMP1570,SKL014,Git,Intermediate,4,2024-05-18
EMP1570,SKL006,Node.js,Intermediate,5,2025-05-06
EMP1571,SKL001,Python,Expert,15,2025-08-08
EMP1571,SKL015,CI/CD,Intermediate,15,2025-01-18
EMP1571,SKL002,Java,Beginner,0,2023-11-16
EMP1571,SKL027,Problem Solving,Advanced,9,2024-03-09
EMP1571,SKL020,Business Analysis,Beginner,12,2025-09-02
EMP1571,SKL012,Deep Learning,Beginner,6,2024-01-30
EMP1571,SKL013,Data Analysis,Expert,6,2024-06-22
EMP1572,SKL018,Scrum,Advanced,3,2024-08-27
EMP1572,SKL020,Business Analysis,Advanced,4,2024-03-11
EMP1572,SKL028,Critical Thinking,Beginner,5,2025-01-25
EMP1572,SKL027,Problem Solving,Intermediate,5,2024-09-15
EMP1572,SKL019,Product Strategy,Advanced,2,2025-09-03
EMP1572,SKL022,Financial Modeling,Beginner,1,2024-01-05
EMP1572,SKL005,React,Intermediate,4,2024-05-01
EMP1572,SKL001,Python,Expert,5,2024-09-06
EMP1572,SKL024,Leadership,Intermediate,4,2025-09-18
EMP1573,SKL003,JavaScript,Expert,3,2024-11-03
EMP1573,SKL011,Machine Learning,Intermediate,10,2025-04-12
EMP1573,SKL029,Creativity,Intermediate,4,2024-01-21
EMP1573,SKL023,Market Research,Intermediate,5,2024-08-07
EMP1573,SKL031,Adaptability,Beginner,3,2024-11-05
EMP1573,SKL014,Git,Beginner,13,2024-11-07
EMP1573,SKL021,Stakeholder Management,Beginner,5,2025-03-23
EMP1573,SKL025,Communication,Expert,5,2024-12-29
EMP1573,SKL010,Azure,Intermediate,11,2025-10-09
EMP1573,SKL004,SQL,Beginner,6,2025-08-06
EMP1573,SKL006,Node.js,Advanced,13,2024-11-05
EMP1573,SKL009,AWS,Intermediate,3,2024-02-02
EMP1574,SKL019,Product Strategy,Beginner,13,2024-01-15
EMP1574,SKL005,React,Beginner,10,2024-03-29
EMP1574,SKL017,Agile,Intermediate,9,2025-05-31
EMP1574,SKL006,Node.js,Beginner,12,2024-02-02
EMP1574,SKL016,Project Management,Advanced,7,2025-10-22
EMP1574,SKL001,Python,Beginner,8,2025-10-26
EMP1574,SKL024,Leadership,Beginner,6,2024-09-13
EMP1574,SKL009,AWS,Expert,11,2025-06-28
EMP1574,SKL011,Machine Learning,Advanced,7,2024-10-11
EMP1574,SKL014,Git,Intermediate,2,2024-04-12
EMP1574,SKL026,Team Collaboration,Beginner,15,2024-09-16
EMP1575,SKL017,Agile,Beginner,1,2024-07-22
EMP1575,SKL003,JavaScript,Advanced,7,2023-12-30
EMP1575,SKL010,Azure,Expert,6,2024-07-13
EMP1575,SKL021,Stakeholder Management,Expert,1,2024-08-01
EMP1575,SKL026,Team Collaboration,Beginner,6,2025-02-21
EMP1575,SKL031,Adaptability,Intermediate,4,2024-11-21
EMP1575,SKL007,Docker,Advanced,1,2024-04-23
EMP1575,SKL028,Critical Thinking,Advanced,2,2025-05-08
